Ad asset report
"December 8, 2025 - January 6, 2026"
Conversion action,Asset status,Asset,Asset type,Level,Status,Status reason,Added by,Last updated,Currency code,TrueView avg. CPV,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Clicks,CTR,Avg. CPC,Conversions,Cost / conv.,Conv. rate,Conv. value,Conv. value / cost,Conv. value / click,Value / conv.,All conv.,Cost / all conv.,All conv. rate,All conv. value,All conv. value / cost,All conv. value / click,Value / all conv.,All conv. (by conv. time),All conv. value (by conv. time),Value / all conv. (by conv. time),Campaign ID,Ad group ID,Item ID,Policy details,Ad group,Campaign,Phone calls,Phone impr.,PTR
ctm_call_adextension,Paused,No Down Pmt/No Credit Chk,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556987,, --, --,0,0,0
Stream - Request an Estimate - Google Ads,Enabled,Miami-Dade Co. Approved,Callout,Campaign,Eligible,,Advertiser,"Feb 16, 2022, 4:54 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,23852556990,, --,County: Broward - Window,0,0,0
Wright's - GA4 (web) request_estimate,Paused,"Customer Reviews
Read Testimonials From Customers of
Wright's Impact Window & Door.
https://wrightsimpactwindowanddoor.com/testimonials/?_location=pc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1419493618,0,23811751327,, --,County: Palm Beach & Hendry - Window,0,0,0
Local actions - Other engagements,Paused,"Customer Reviews
Read Testimonials From Customers of
Wright's Impact Window & Door.
https://wrightsimpactwindowanddoor.com/testimonials/?_location=pc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1419493618,0,23811751327,, --,County: Palm Beach & Hendry - Window,0,0,0
Wright's - GA4 (web) estimate_form,Enabled,Miami-Dade Co. Approved,Callout,Campaign,Eligible,,Advertiser,"Feb 16, 2022, 4:54 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,23852556990,, --,Branded - Search,0,0,0
Wright's - GA4 (web) unbounce_landing_page_submission,Enabled,Miami-Dade Co. Approved,Callout,Campaign,Eligible,,Advertiser,"Feb 16, 2022, 4:54 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,23852556990,, --,Branded - Search,0,0,0
Stream - Request an Estimate - Google Ads,Paused,"Impact Patio Doors
https://wrightsimpactwindowanddoor.com/impact-doors/patio-doors/?_location=fk",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,7936535034,0,83239525449,, --,County: Florida Keys - Door,0,0,0
Calls From Ads,Paused,"Impact Windows
Protect Your Home With Hurricane
Impact Windows from Wright's.
https://wrightsimpactwindowanddoor.com/impact-windows/?_location=brevard",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,15210428527,0,23811751462,, --,County: Brevard - Window,0,0,0
Wright's - GA4 (web) estimate_form,Paused,No Down Pmt/No Credit Chk,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556987,, --, --,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,Affordable & Worry Free,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556993,, --, --,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,Miami-Dade Co. Approved,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556990,, --, --,0,0,0
Wright's - GA4 (web) contactpage_form,Paused,Miami-Dade Co. Approved,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556990,, --, --,0,0,0
Store visits,Paused,Affordable & Worry Free,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556993,, --, --,0,0,0
Wright's - GA4 (web) request_estimate,Paused,"Financing Options
Don't Let Cost Prevent You From
Protecting Your Home.
https://wrightsimpactwindowanddoor.com/financing/?_location=md",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071155,0,23811751324,Consumer Finance (Not restricted), --,County: Miami-Dade - Window,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,"Photo Gallery
Browse Our Photo Gallery of Impact
Windows and Doors Today!
https://wrightsimpactwindowanddoor.com/gallery/?_location=lc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091553,0,23811751744,, --,County: Lee - Door,0,0,0
Calls From Ads,Paused,"Request An Estimate
Schedule Your Free Estimate From
Wright's Impact Window & Door Today
https://wrightsimpactwindowanddoor.com/request-estimate/?_location=cc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688743371,0,23811751528,, --,County: Collier - Door,0,0,0
ctm_call,Enabled,https://tpc.googlesyndication.com/simgad/13592976908073952127,Image,Campaign,Eligible,,Advertiser,"Jan 23, 2025, 4:52 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,176495194934,, --,2TON - Palm Beach - Search - Window,0,0,0
ctm_call,Paused,Security in Hurricanes,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556924,, --, --,0,0,0
Wright's - GA4 (web) sc_form_submission,Paused,Security in Hurricanes,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556924,, --, --,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,Security in Hurricanes,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556924,, --, --,0,0,0
ctm_call_adextension,Paused,Security in Hurricanes,Callout,Account,Paused,Paused,Advertiser,"Sep 23, 2025, 6:49 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,0,0,23852556924,, --, --,0,0,0
Lead form - Submit,Paused,"Customer Reviews
Read Testimonials From Customers of
Wright's Impact Window & Door.
https://wrightsimpactwindowanddoor.com/testimonials/?_location=cc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091730,0,23811751822,, --,County: Collier - Window,0,0,0
Clicks to call,Enabled,https://tpc.googlesyndication.com/simgad/13592976908073952127,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:00 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,176495194934,, --,2TON - Palm Beach - Search - Door,0,0,0
Local actions - Other engagements,Paused,"About Wright's
Learn About South Florida's Premier
Hurricane Window & Door Company.
https://wrightsimpactwindowanddoor.com/about-us/?_location=lc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091553,0,23811751306,, --,County: Lee - Door,0,0,0
Wright's - GA4 (web) contactpage_form,Enabled,https://tpc.googlesyndication.com/simgad/13592976908073952127,Image,Campaign,Eligible,,Advertiser,"Feb 11, 2025, 2:58 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22218202053,0,176495194934,, --,2TON - West Coast - Search - Window,0,0,0
Unbounce Click to Call (http://wrightsimpactwindowanddoor.com (WPFX)),Paused,"Reviews
Hurricane Impact Window Reviews
Florida Reviews
https://wrightsimpactwindowanddoor.com/testimonials/?_location=bc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1404551172,0,23811751657,, --,County: Broward - Door,0,0,0
Wright's - GA4 (web) contactpage_form,Enabled,https://tpc.googlesyndication.com/simgad/13592976908073952127,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:42 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21799326472,0,176495194934,, --,2TON - Broward - Search - Windows,0,0,0
Stream - Request an Estimate - Google Ads,Paused,"Single-Hung Windows
https://wrightsimpactwindowanddoor.com/impact-windows/single-hung-windows/?_location=cc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091730,0,83203554581,, --,County: Collier - Window,0,0,0
ctm_call,Enabled,https://tpc.googlesyndication.com/simgad/13592976908073952127,Image,Campaign,Eligible,,Advertiser,"Oct 14, 2024, 2:01 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21803482035,0,176495194934,, --,2TON - West Coast - Search - Doors,0,0,0
Local actions - Other engagements,Enabled,Security in Hurricanes,Callout,Campaign,Eligible,,Advertiser,"Feb 16, 2022, 4:54 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,23852556924,, --,County: Broward - Window,0,0,0
Unbounce Click to Call (http://wrightsimpactwindowanddoor.com (WPFX)),Paused,"Reviews
Hurricane Impact Window Reviews
Florida Reviews
https://wrightsimpactwindowanddoor.com/testimonials/?_location=bc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,23811751657,, --,County: Broward - Window,0,0,0
Unbounce Landing Page Submission (http://wrightsimpactwindowanddoor.com (WPFX)),Paused,"Hurricane Impact Doors
Protect Your Home & Family with
Hurricane-Rated Impact Doors.
https://wrightsimpactwindowanddoor.com/impact-doors/?_location=cc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688743371,0,23811751651,, --,County: Collier - Door,0,0,0
Wright's - GA4 (web) unbounce_landing_page_submission,Paused,"Impact Front Doors
https://wrightsimpactwindowanddoor.com/impact-doors/front-doors/?_location=lc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091553,0,83186190166,, --,County: Lee - Door,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,"Impact Windows
Strength, Safety, And Style.
Tough Windows For Tough Storms.
https://wrightsimpactwindowanddoor.com/impact-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,176531652715,, --,2TON - Palm Beach - Search - Door,0,0,0
Wright's - GA4 (web) sc_click_to_call,Enabled,https://tpc.googlesyndication.com/simgad/9601379783251060887,Image,Campaign,Eligible,,Advertiser,"Jan 23, 2025, 4:52 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,131110899025,, --,2TON - Palm Beach - Search - Window,0,0,0
Calls From Ads,Enabled,https://tpc.googlesyndication.com/simgad/9601379783251060887,Image,Campaign,Eligible,,Advertiser,"Jan 23, 2025, 4:52 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,131110899025,, --,2TON - Palm Beach - Search - Window,0,0,0
Wright's - GA4 (web) contactpage_form,Paused,"Custom Windows
Designed To Match Any Architecture
Built Strong For Lasting Protection
https://wrightsimpactwindowanddoor.com/custom-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22218202053,0,213954875448,, --,2TON - West Coast - Search - Window,0,0,0
Wright's - GA4 (web) unbounce_landing_page_submission,Paused,"Financing Options
Don't Let Cost Prevent You From
Protecting Your Home.
https://wrightsimpactwindowanddoor.com/financing/?_location=sc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1682679308,0,23811751870,Consumer Finance (Not restricted), --,County: Sarasota - Window,0,0,0
Local actions - Directions,Paused,"Impact Windows
Strength, Safety, And Style.
Tough Windows For Tough Storms.
https://wrightsimpactwindowanddoor.com/impact-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22218202053,0,176531652715,, --,2TON - West Coast - Search - Window,0,0,0
Unbounce Click to Call (http://wrightsimpactwindowanddoor.com (WPFX)),Paused,"Impact Windows
Protect Your Home With Hurricane
Impact Windows from Wright's.
https://wrightsimpactwindowanddoor.com/impact-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,23811751129,, --,Branded - Search,0,0,0
Wright's - GA4 (web) contactpage_form,Paused,"Impact Windows
Protect Your Home With Hurricane
Impact Windows from Wright's.
https://wrightsimpactwindowanddoor.com/impact-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,23811751129,, --,Branded - Search,0,0,0
Stream - Request an Estimate - Google Ads,Enabled,https://tpc.googlesyndication.com/simgad/15379179168647734856,Image,Campaign,Eligible,,Advertiser,"Sep 25, 2023, 4:57 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,53304126959,, --,Branded - Search,0,0,0
Wright's - GA4 (web) request_an_estimate,Enabled,https://tpc.googlesyndication.com/simgad/15379179168647734856,Image,Campaign,Eligible,,Advertiser,"Sep 25, 2023, 4:57 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071158,0,53304126959,, --,County: Palm Beach & Hendry - Door,0,0,0
Calls From Ads,Paused,"Impact Windows
Strength, Safety, And Style.
Tough Windows For Tough Storms.
https://wrightsimpactwindowanddoor.com/impact-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,176531652715,, --,2TON - Palm Beach - Search - Window,0,0,0
Local actions - Other engagements,Paused,"Impact Windows
Strength, Safety, And Style.
Tough Windows For Tough Storms.
https://wrightsimpactwindowanddoor.com/impact-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21799326472,0,176531652715,, --,2TON - Broward - Search - Windows,0,0,0
Wright's - GA4 (web) contactpage_form,Enabled,https://tpc.googlesyndication.com/simgad/9601379783251060887,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:42 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21799326472,0,131110899025,, --,2TON - Broward - Search - Windows,0,0,0
Calls From Ads,Enabled,https://tpc.googlesyndication.com/simgad/9601379783251060887,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:42 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21799326472,0,131110899025,, --,2TON - Broward - Search - Windows,0,0,0
Wright's - GA4 (web) unbounce_submission,Paused,"Impact Front Doors
https://wrightsimpactwindowanddoor.com/impact-doors/front-doors/?_location=lc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091553,0,83186190166,, --,County: Lee - Door,0,0,0
Wright's - GA4 (web) request_estimate,Paused,"Hurricane Impact Doors
Protect Your Home & Family with
Hurricane-Rated Impact Doors.
https://wrightsimpactwindowanddoor.com/impact-doors/?_location=cc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688743371,0,23811751651,, --,County: Collier - Door,0,0,0
Wright's - GA4 (web) sc_form_submission,Paused,"Double Hung Windows
Classic Double Hung Windows Style
A Timeless Look With Easy Use
https://wrightsimpactwindowanddoor.com/double-hung-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22218202053,0,213954875445,, --,2TON - West Coast - Search - Window,0,0,0
Wright's - GA4 (web) sc_click_to_call,Enabled,(561) 250-8988,Call,Campaign,Eligible,,Advertiser,"Oct 31, 2024, 4:26 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21277569010,0,180690209615,, --,2TON - Palm Beach - Performance Max,0,0,0
Stream - Request an Estimate - Google Ads,Enabled,(561) 250-8988,Call,Campaign,Eligible,,Advertiser,"Oct 31, 2024, 4:26 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21277569010,0,180690209615,, --,2TON - Palm Beach - Performance Max,0,0,0
Wright's - GA4 (web) ctm_phone_call,Enabled,(954) 280-9700,Call,Campaign,Eligible,,Advertiser,"Oct 31, 2024, 4:25 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21183944156,0,180716889540,, --,2TON - Broward - Performance Max,0,0,0
Local actions - Directions,Paused,"Photo Gallery
Browse Our Photo Gallery of Impact
Windows and Doors Today!
https://wrightsimpactwindowanddoor.com/gallery/?_location=bc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,23811751711,, --,County: Broward - Window,0,0,0
Local actions - Website visits,Paused,"Photo Gallery
Browse Our Photo Gallery of Impact
Windows and Doors Today!
https://wrightsimpactwindowanddoor.com/gallery/?_location=bc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,23811751711,, --,County: Broward - Window,0,0,0
Wright's - GA4 (web) sc_click_to_call,Enabled,(561) 250-8988,Call,Campaign,Eligible,,Advertiser,"Aug 10, 2022, 8:07 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,47419008824,, --,Branded - Search,0,0,0
Local actions - Directions,Enabled,(561) 250-8988,Call,Campaign,Eligible,,Advertiser,"Oct 31, 2024, 4:26 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21277569010,0,180690209615,, --,2TON - Palm Beach - Performance Max,0,0,0
Wright's - GA4 (web) request_an_estimate,Enabled,(561) 250-8988,Call,Campaign,Eligible,,Advertiser,"Oct 31, 2024, 4:26 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21277569010,0,180690209615,, --,2TON - Palm Beach - Performance Max,0,0,0
Stream - Request an Estimate - Google Ads,Enabled,(954) 280-9700,Call,Campaign,Eligible,,Advertiser,"Oct 31, 2024, 4:25 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21183944156,0,180716889540,, --,2TON - Broward - Performance Max,0,0,0
Wright's - GA4 (web) estimate_form,Paused,"Double Hung Windows
Classic Double Hung Windows Style
A Timeless Look With Easy Use
https://wrightsimpactwindowanddoor.com/double-hung-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,213954875445,, --,2TON - Palm Beach - Search - Window,0,0,0
Local actions - Menu views,Paused,"Photo Gallery
Browse Our Photo Gallery of Impact
Windows and Doors Today!
https://wrightsimpactwindowanddoor.com/gallery/?_location=bc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,23811751711,, --,County: Broward - Window,0,0,0
MCFX - Sale,Paused,"Photo Gallery
Browse Our Photo Gallery of Impact
Windows and Doors Today!
https://wrightsimpactwindowanddoor.com/gallery/?_location=bc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,23811751711,, --,County: Broward - Window,0,0,0
Local actions - Other engagements,Enabled,https://tpc.googlesyndication.com/simgad/166805798226885480,Image,Campaign,Eligible,,Advertiser,"Sep 25, 2023, 4:57 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,15637140102,, --,Branded - Search,0,0,0
Wright's - GA4 (web) contactpage_form,Enabled,(561) 250-8988,Call,Campaign,Eligible,,Advertiser,"Aug 10, 2022, 8:07 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,47419008824,, --,Branded - Search,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,"Sliding Glass Doors
https://wrightsimpactwindowanddoor.com/impact-doors/sliding-glass-doors/?_location=bc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1404551172,0,83184686464,, --,County: Broward - Door,0,0,0
Local actions - Other engagements,Paused,"Double Hung Windows
Classic Double Hung Windows Style
A Timeless Look With Easy Use
https://wrightsimpactwindowanddoor.com/double-hung-windows/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,213954875445,, --,2TON - Palm Beach - Search - Window,0,0,0
